time,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r,z_ref
8.44,6.574315704339811e-21,6.076634872116359e-18,1.235907533859087,-2.3423877230995598e-20,3.83663225157285e-18,-0.00259286906793374,3.4995203739792943e-19,-2.5538315227739472e-20,5.33869339729201e-09,1.4378281926872738e-17,-2.6156353925144127e-21,-1.3845568069362288e-07,1.0
8.448,6.381727561042053e-21,6.106501890089723e-18,1.23588681791953,-2.4073517912219853e-20,3.733377246670456e-18,-0.002589492444635754,4.73784944437058e-19,-2.554895916379755e-20,4.237120949632429e-09,1.5479113376373822e-17,-1.3305487201324688e-21,-1.376965559574478e-07,1.0
8.456,6.183957091422482e-21,6.13557026725175e-18,1.235866128957781,-2.472130870244629e-20,3.633547145253437e-18,-0.0025861202186189475,6.0575110977338e-19,-2.5549118474707887e-20,3.141767998360109e-09,1.6495770663542126e-17,-1.9987768355215866e-23,-1.369191189090402e-07,1.0
8.464,5.981020441911511e-21,6.163862800681582e-18,1.2358454669387078,-2.536708118887134e-20,3.536566678729011e-18,-0.0025827523841559547,7.452087988232606e-19,-2.5538600550714554e-20,2.052779077862022e-09,1.743221112775798e-17,1.3146485503933874e-21,-1.361236150622611e-07,1.0
8.472,5.772993792741505e-21,6.1922140610834075e-18,1.2358248318272236,-2.600333114625077e-20,3.543907550228182e-18,-0.0025793889355292515,8.818720285508528e-19,-2.5516532725601952e-20,9.70296746641092e-10,1.708290371249491e-17,2.7583680586847798e-21,-1.353102914026164e-07,1.0
8.48,5.559831182447829e-21,6.219765509865851e-18,1.2358042235882873,-2.6645326286709525e-20,3.4439310978054623e-18,-0.002576029867026576,1.0255336201143298e-18,-2.5483521244183853e-20,-1.0553842415955046e-10,1.795769894200545e-17,4.126306923882681e-21,-1.3447939635008047e-07,1.0
8.488,5.341555400078427e-21,6.246532473884523e-18,1.2357836421869037,-2.7284472796175257e-20,3.345870502333993e-18,-0.0025726751729446776,1.1756074739127066e-18,-2.5439388917139802e-20,-1.174587861936777e-09,1.8759231721394676e-17,5.516393809965668e-21,-1.3363117972215348e-07,1.0
8.496,5.118315465291376e-21,6.274286221007247e-18,1.2357630875881231,-2.7904991848381394e-20,3.4692183903405178e-18,-0.00256932484758646,1.3106736569659632e-18,-2.5382489576695132e-20,-2.236715003141692e-09,1.6883272878283384e-17,7.112252508917253e-21,-1.3276589265061457e-07,1.0
8.504,4.890120079412021e-21,6.302912138943176e-18,1.235742559757041,-2.852442323491944e-20,3.578239741991147e-18,-0.002565978885263055,1.4317106226811192e-18,-2.531288190820708e-20,-3.291785303727746e-09,1.512962071105155e-17,8.700777722993846e-21,-1.318837875732569e-07,1.0
8.512,4.656981955780703e-21,6.332302656995665e-18,1.2357220586587987,-2.914226545391465e-20,3.6738147565611e-18,-0.0025626372802942878,1.539652844337173e-18,-2.5230615165376933e-20,-4.339666248788558e-09,1.3492777703696494e-17,1.0283148251571098e-20,-1.309851181326016e-07,1.0
8.52,4.4189173313967975e-21,6.362356921185311e-18,1.2357015842585826,-2.975807804798824e-20,3.756783023705772e-18,-0.00255930002700408,1.6353920285298328e-18,-2.5135729323781616e-20,-5.38022736220959e-09,1.1967398020806939e-17,1.1860523710150541e-20,-1.3007013917762914e-07,1.0
8.528,4.175946027129051e-21,6.3929804800807214e-18,1.2356811365216247,-3.037141303346832e-20,3.82794486192632e-18,-0.002555967119725876,1.7197783410260822e-18,-2.5028253464318887e-20,-6.41334021566346e-09,1.054828905879214e-17,1.3434265790988604e-20,-1.2913910668173395e-07,1.0
8.536,3.928092272146605e-21,6.424084978088125e-18,1.2356607154132022,-3.09817193728057e-20,3.888062250925399e-18,-0.0025526385527998075,1.793621642240955e-18,-2.4908202984754756e-20,-7.438878437250853e-09,9.230412648658449e-18,1.5006084750143384e-20,-1.281922776984243e-07,1.0
8.544,3.675383239717119e-21,6.455587860307078e-18,1.2356403208986375,-3.158862905368574e-20,3.937860277369195e-18,-0.002549314320574715,1.8576927084833674e-18,-2.4775592997831355e-20,-8.4567177197148e-09,8.008883277140944e-18,1.65760160872268e-20,-1.2722991030799336e-07,1.0
8.552,3.417849684643395e-21,6.487412084786067e-18,1.2356199529432983,-3.219169438421542e-20,3.978028059873603e-18,-0.0025459944174053228,1.912724473203257e-18,-2.4630430720263104e-20,-9.46673582837992e-09,6.878970586867404e-18,1.8145046684179092e-20,-1.2625226358314022e-07,1.0
8.56,3.1554640889739206e-21,6.518605927293359e-18,1.2355996115125971,-3.279819945868432e-20,3.8992303134115095e-18,-0.0025426788376542698,1.9698442234889816e-18,-2.447345410302771e-20,-1.0468812608520545e-08,7.13996878264021e-18,1.962183398992832e-20,-1.2525959751757812e-07,1.0
8.568,2.888335069257352e-21,6.550043655332307e-18,1.2355792965719916,-3.3391127464571077e-20,3.9297160048684665e-18,-0.0025393675756926184,2.0185271794337927e-18,-2.4303820736882676e-20,-1.1462829992533565e-08,6.0853694900710625e-18,2.1203922986222396e-20,-1.2425217300162788e-07,1.0
8.576,2.616503103055399e-21,6.581657893691766e-18,1.2355590080869845,-3.39789957752441e-20,3.951779794932403e-18,-0.0025360606258968757,2.059434997994453e-18,-2.4121526016204216e-20,-1.2448672006544991e-08,5.113477317098866e-18,2.2786588820654633e-20,-1.232302517514283e-07,1.0
8.584,2.3400698268672464e-21,6.6142021211052224e-18,1.2355387460231233,-3.455415952351906e-20,4.068028426682055e-18,-0.002532757982651134,2.0835204233591194e-18,-2.3925872948038915e-20,-1.3426224776677101e-08,3.0106781676477004e-18,2.4456380398315736e-20,-1.221940962665139e-07,1.0
8.592,2.058891395549725e-21,6.6449854555621855e-18,1.2355185103460005,-3.514730391469015e-20,3.847916807120362e-18,-0.0025294596403474838,2.122614678598169e-18,-2.3719125009960987e-20,-1.4395376534978371e-08,4.8867819019952295e-18,2.5843237485788792e-20,-1.2114396978765915e-07,1.0
8.6,1.773156957695601e-21,6.67577724826867e-18,1.2354983010212535,-3.571680473176553e-20,3.848974088310551e-18,-0.002526165593384783,2.155632975765483e-18,-2.349961833381955e-20,-1.5356017624869358e-08,4.127287143079217e-18,2.743807765139948e-20,-1.2008013623637335e-07,1.0
8.608,1.4829147456259273e-21,6.7064623416165676e-18,1.2354781180145642,-3.6280276508709195e-20,3.8356366684872145e-18,-0.0025228758361690753,2.183847505610359e-18,-2.3267398327188673e-20,-1.630804050625648e-08,3.526816227826751e-18,2.9027242623564955e-20,-1.1900286017339052e-07,1.0
8.616,1.1882265081567868e-21,6.7370614819420314e-18,1.2354579612916592,-3.683602968364256e-20,3.824892540682963e-18,-0.0025195903631157392,2.206932913250116e-18,-2.3022388772063418e-20,-1.7251339760315844e-08,2.8856759522405406e-18,3.062593552691349e-20,-1.179124067574204e-07,1.0
8.624,8.891470466393024e-22,6.76746613165333e-18,1.23543783081831,-3.738493268968555e-20,3.800581213912296e-18,-0.002516309168644847,2.226110875986792e-18,-2.2764629319280554e-20,-1.8185812093800195e-08,2.3972453394103614e-18,3.221967268805947e-20,-1.1680904168554422e-07,1.0
8.632,5.85739573490249e-22,6.797639495389491e-18,1.2354177265603326,-3.792593414363167e-20,3.771670467020057e-18,-0.002513032247183279,2.2417636008588226e-18,-2.2494097836197482e-20,-1.9111356343020996e-08,1.9565906063857363e-18,3.381617693441361e-20,-1.1569303115259986e-07,1.0
8.64,2.7807510379043293e-22,6.827611502583809e-18,1.2353976484835871,-3.845805871247701e-20,3.746500899289749e-18,-0.0025097595931685116,2.253492236361699e-18,-2.221071376505148e-20,-2.00278734772842e-08,1.4660794352987759e-18,3.542275139456314e-20,-1.1456464178290055e-07,1.0
8.648,-3.377781305340408e-23,6.857346246707029e-18,1.2353775965539788,-3.8981614605479626e-20,3.716843015402476e-18,-0.002506491201042346,2.2616894278475982e-18,-2.1914464621127247e-20,-2.093526660223001e-08,1.0246489332349554e-18,3.7030886925228984e-20,-1.1342414061822676e-07,1.0
8.656,-3.497475905528632e-22,6.886810635660365e-18,1.235357570737457,-3.949622218743239e-20,3.683048619166992e-18,-0.0025032270652546843,2.2667243962624756e-18,-2.1605335783290864e-20,-2.1833440962630408e-08,6.293710494166484e-19,3.8640850522973133e-20,-1.1227179505004981e-07,1.0
8.664,-6.697595768843343e-22,6.91597422391784e-18,1.2353375710000147,-4.0001498291433885e-20,3.645448532184405e-18,-0.002499967180263959,2.2689438909861363e-18,-2.1283309403581098e-20,-2.2722303944722316e-08,2.774368380749568e-19,4.025304548949347e-20,-1.1110787276148899e-07,1.0
8.672,-9.937362813647228e-22,6.944809052598392e-18,1.2353175973076904,-4.0497088060048564e-20,3.6043535850689476e-18,-0.00249671154053423,2.2686731079581758e-18,-2.0948374993050272e-20,-2.3601765078302763e-08,-3.384788081638503e-20,4.1866551900241396e-20,-1.0993264169755555e-07,1.0
8.68,-1.321601532980417e-21,6.973225521792289e-18,1.2352976496265662,-4.0983156451961755e-20,3.552058649236989e-18,-0.002493460140535552,2.266974977992939e-18,-2.060057275121157e-20,-2.4471736038512974e-08,-2.1226624791375192e-19,4.347503361220512e-20,-1.0874637002627658e-07,1.0
8.688,-1.6532711065511421e-21,7.001204639633509e-18,1.2352777279227682,-4.145869669634064e-20,3.49738973015254e-18,-0.002490212974747802,2.2640794289275102e-18,-2.0239883338138696e-20,-2.5332130647015646e-08,-3.6194363537484706e-19,4.508593297818548e-20,-1.0754932606283412e-07,1.0
8.696,-1.9886535835756564e-21,7.028793050315398e-18,1.235257832162467,-4.1922809628064285e-20,3.448551335236174e-18,-0.002486970037657751,2.2594416739547788e-18,-1.986623658634492e-20,-2.6182864873090304e-08,-5.797193737239369e-19,4.67056034545826e-20,-1.063417782593324e-07,1.0
8.704,-2.3276598397651035e-21,7.055970348562432e-18,1.235237962311877,-4.23757820236809e-20,3.39716228087913e-18,-0.002483731323757804,2.25331667097178e-18,-1.9479628118566434e-20,-2.7023856834126132e-08,-7.65625374942899e-19,4.8325821272717693e-20,-1.0512399512947843e-07,1.0
8.712,-2.6701976935764018e-21,7.082718142420027e-18,1.2352181183372566,-4.28172317264123e-20,3.3434742321994448e-18,-0.0024804968275463977,2.2459396955423486e-18,-1.9080054298516873e-20,-2.785502679581385e-08,-9.221219306820935e-19,4.9946493778274145e-20,-1.0389624521096529e-07,1.0
8.72,-3.016172535426892e-21,7.109019738889875e-18,1.2351983002049083,-4.3246855231311303e-20,3.287699558730939e-18,-0.00247726654353518,2.2375294106879163e-18,-1.8667517634538783e-20,-2.8676297172113045e-08,-1.0512856087415953e-18,5.156685286348843e-20,-1.0265879703739945e-07,1.0
8.728,-3.3654867839714996e-21,7.134860027252339e-18,1.2351785078811783,-4.366428106807594e-20,3.2300360453079752e-18,-0.002474040466236008,2.2282886289856815e-18,-1.824202189594474e-20,-2.948759252462399e-08,-1.1550977146509474e-18,5.3186740880666814e-20,-1.0141191906386797e-07,1.0
8.736,-3.718040025357675e-21,7.160225367552185e-18,1.235158741332457,-4.406915517327189e-20,3.1706675374807246e-18,-0.002470818590171405,2.2184050635460196e-18,-1.7803574537683134e-20,-3.028883956188899e-08,-1.2354456817627785e-18,5.480569710144117e-20,-1.0015587965812496e-07,1.0
8.744,-4.073728645848941e-21,7.185103485900804e-18,1.2351390005251779,-4.446107756140821e-20,3.1097647935773633e-18,-0.0024676009098699653,2.2080520470155077e-18,-1.735218232430586e-20,-3.107996713802799e-08,-1.294127068052288e-18,5.642380780389156e-20,-9.889094701737502e-08,1.0
8.752,-4.432330870897765e-21,7.211115802910022e-18,1.2351192854258188,-4.4825278131103045e-20,3.251539626152256e-18,-0.0024643874198684683,2.1780376216762003e-18,-1.6886490425470307e-20,-3.186090625123384e-08,-3.75180316908455e-18,5.821127327513285e-20,-9.761738915073117e-08,1.0
8.76,-4.793880010774612e-21,7.23637913368361e-18,1.2350995960009012,-4.519364248460579e-20,3.1579163466983357e-18,-0.0024611781147089243,2.150770469228074e-18,-1.6408201654642137e-20,-3.263159004183027e-08,-3.408394057619511e-18,5.978588784463221e-20,-9.633547382455381e-08,1.0
8.768,-5.15826145912808e-21,7.26090331951692e-18,1.2350799322169896,-4.5547681044183556e-20,3.0655232291639057e-18,-0.0024579729889423587,2.1262106968795303e-18,-1.591730383532316e-20,-3.339195379011871e-08,-3.0699715451041348e-18,6.136202416103292e-20,-9.504546853605534e-08,1.0
8.776,-5.525411701386459e-21,7.283945610829764e-18,1.2350602940406927,-4.5893780282297304e-20,2.8802864141053025e-18,-0.0024547720371275905,2.1132323629817598e-18,-1.5414424081632965e-20,-3.4141934913642984e-08,-1.6222917386899163e-18,6.285977049238311e-20,-9.37476404405343e-08,1.0
8.784,-5.895141424922158e-21,7.306447537042878e-18,1.235040681438662,-4.6216215441962363e-20,2.8127407766393553e-18,-0.0024515752538265658,2.100710663636408e-18,-1.489873655047233e-20,-3.4881472964247806e-08,-1.5652124195701497e-18,6.44607466218784e-20,-9.244225632560353e-08,1.0
8.792,-6.267331080247905e-21,7.328404729343539e-18,1.2350210943775932,-4.65237069157184e-20,2.7446490375825842e-18,-0.0024483826336131665,2.088732646516287e-18,-1.4370274957437768e-20,-3.561050962493245e-08,-1.4972521413487426e-18,6.605750823821051e-20,-9.112958258558055e-08,1.0
8.8,-6.641858870782829e-21,7.349813481531464e-18,1.2350015328242248,-4.681597381686539e-20,2.676094023490674e-18,-0.0024451941710636207,2.0773759715987876e-18,-1.3829079984755512e-20,-3.632898870605401e-08,-1.4195843659537232e-18,6.76491845064138e-20,-8.980988514019497e-08,1.0
8.808,-7.018599885123539e-21,7.370670686827916e-18,1.2349819967453386,-4.7092626792588775e-20,2.607150662056422e-18,-0.0024420098607652397,2.06670944629702e-18,-1.3275199072166341e-20,-3.7036856141480135e-08,-1.333315663920077e-18,6.923493073220156e-20,-8.84834294282657e-08,1.0
8.816,-7.397427017499641e-21,7.390973777803264e-18,1.2349624861077602,-4.7353391547012883e-20,2.537886371918499e-18,-0.002438829697310172,2.0567935400008025e-18,-1.2708682302320834e-20,-3.773405998424473e-08,-1.239488288159428e-18,7.081441654805534e-20,-8.715048034557405e-08,1.0
8.824,-7.778215057422736e-21,7.41065687850163e-18,1.2349430008783577,-4.759850499038694e-20,2.460387587295693e-18,-0.002435653675297471,2.0484370991607563e-18,-1.21296401191055e-20,-3.8420550402007587e-08,-1.0445551060714293e-18,7.238009676432348e-20,-8.581130222035669e-08,1.0
8.832,-8.16082656908104e-21,7.429786569778636e-18,1.2349235410240431,-4.782643895728791e-20,2.3912114096256097e-18,-0.0024324817893352233,2.040874372862465e-18,-1.1538072567656673e-20,-3.9096279672021376e-08,-9.453407882860148e-19,7.394577122688752e-20,-8.446615875172354e-08,1.0
8.84,-8.545127022719354e-21,7.44836120764274e-18,1.2349041065117707,-4.80375567047892e-20,2.3218297330129107e-18,-0.002429314034035903,2.0341461494774478e-18,-1.0934052514952783e-20,-3.976120217590691e-08,-8.4102792406102535e-19,7.550233723968327e-20,-8.311531298569221e-08,1.0
8.848,-8.930988046531111e-21,7.466251917891153e-18,1.2348846973085386,-4.823262797646959e-20,2.2363387810516265e-18,-0.002426150404021834,2.0297991138748426e-18,-1.0317759250534902e-20,-4.041527439401451e-08,-5.433794511944467e-19,7.703649192012935e-20,-8.175902726345107e-08,1.0
8.856,-9.318264464723234e-21,7.483530223431402e-18,1.2348653133813872,-4.8409552274015257e-20,2.1597881925312082e-18,-0.0024229908939171784,2.026997642271854e-18,-9.689205367186151e-21,-4.105845489967193e-08,-3.501839511777943e-19,7.856907234030728e-20,-8.039756320717707e-08,1.0
8.864,-9.706813991397853e-21,7.50019911911356e-18,1.2348459546974002,-4.856869083432733e-20,2.0836119602697032e-18,-0.0024198354983618418,2.0257141272462385e-18,-9.048471976577397e-21,-4.169070435279826e-08,-1.6043937894237669e-19,8.009151368079435e-20,-7.903118164079147e-08,1.0
8.872,-1.0096554103397799e-20,7.515381576768828e-18,1.2348266212237042,-4.871751399999308e-20,1.8978072069084907e-18,-0.0024166842119950904,2.0363489073872013e-18,-8.396384840430468e-21,-4.231198549348364e-08,1.3293475169430211e-18,8.151073428816886e-20,-7.766014258567247e-08,1.0
8.88,-1.0487146481523283e-20,7.531717691958983e-18,1.2348073129274686,-4.88240472656855e-20,2.042014398769321e-18,-0.002413537029465973,2.02757508074361e-18,-7.730771673368147e-21,-4.2922263135088044e-08,-1.0967283310640432e-18,8.32014908751689e-20,-7.628470520055081e-08,1.0
8.888,-1.0878459886562409e-20,7.549086913537874e-18,1.234788029775905,-4.891417562989079e-20,2.1711526973613044e-18,-0.002410393945430467,2.0008464198565243e-18,-7.051950396652111e-21,-4.3521504157160146e-08,-3.341082611439393e-18,8.485250871479083e-20,-7.490512775901276e-08,1.0
8.896,-1.1270479681920846e-20,7.565682712385405e-18,1.2347687717362688,-4.900247441980462e-20,2.0744748559413156e-18,-0.002407254954551832,1.9776536415446854e-18,-6.361656141510221e-21,-4.410967749795392e-08,-2.899097289473021e-18,8.628663563975687e-20,-7.352166759922243e-08,1.0
8.904,-1.1663049498175457e-20,7.581522429269742e-18,1.2347495387758567,-4.907122703182635e-20,1.979964610542166e-18,-0.0024041200514976625,1.957856474996113e-18,-5.659978432863473e-21,-4.468675414669452e-08,-2.4746458190050734e-18,8.770957163765681e-20,-7.213458109257512e-08,1.0
8.912,-1.2056011320831973e-20,7.596622479222865e-18,1.234730330862009,-4.912022783206447e-20,1.887506244140438e-18,-0.0024009892309470285,1.9413160661394184e-18,-4.947016977878791e-21,-4.52527071355949e-08,-2.067551107461961e-18,8.912004395131323e-20,-7.07441236125476e-08,1.0
8.92,-1.2449266880424046e-20,7.6101184503404e-18,1.2347111479621085,-4.9156944949009135e-20,1.686996389692004e-18,-0.0023978624875808287,1.9383261443680576e-18,-4.223614940239322e-21,-4.580751153155039e-08,-3.73740221738113e-19,9.042512017727417e-20,-6.935054949443705e-08,1.0
8.928,-1.2842644890799407e-20,7.622086144746394e-18,1.2346919900435798,-4.9172251296920173e-20,1.4959618007491813e-18,-0.0023947398160905856,1.9479965426358467e-18,-3.48977978917862e-21,-4.635114442736431e-08,1.208799783211523e-18,9.172926183678427e-20,-6.795411197673859e-08,1.0
8.936,-1.3235911135434952e-20,7.633475167134154e-18,1.2346728570738903,-4.915828057944313e-20,1.4236277984700894e-18,-0.002391621211175499,1.9590429725744436e-18,-2.744800486743355e-21,-4.688358493302865e-08,1.3808037421171567e-18,9.312228278777722e-20,-6.655506320804256e-08,1.0
8.944,-1.3628963865574325e-20,7.643408267792844e-18,1.23465374902055,-4.9131591267421787e-20,1.2416375823362542e-18,-0.0023885066675378066,1.9818336927145194e-18,-1.9895674889011105e-21,-4.740481416638963e-08,2.8488400173552657e-18,9.440399634902291e-20,-6.515365417012265e-08,1.0
8.952,-1.402144532895001e-20,7.654525136526652e-18,1.234634665851111,-4.906018292196075e-20,1.3896085917260777e-18,-0.002385396179888233,1.9850123923346273e-18,-1.2219670834641505e-21,-4.791481524379735e-08,3.973374524111408e-19,9.594992423613402e-20,-6.375013467596626e-08,1.0
8.96,-1.4413325818681678e-20,7.665008437668812e-18,1.2346156075331673,-4.8985061216458493e-20,1.3104126427699414e-18,-0.0023822897429464154,1.9901137032385825e-18,-4.4380789636203e-22,-4.84135732703676e-08,6.376638629424864e-19,9.726977447363719e-20,-6.234475332128056e-08,1.0
8.968,-1.4804434533127443e-20,7.674865089795055e-18,1.2345965740343559,-4.8888589305720696e-20,1.2320815157803506e-18,-0.0023791873514362673,1.9970412556040364e-18,3.447458814147315e-22,-4.890107532993249e-08,8.659440456786967e-19,9.856910073795436e-20,-6.093775744561092e-08,1.0
8.976,-1.5194536636133773e-20,7.684981392987519e-18,1.2345775653223552,-4.876276287579131e-20,1.2645378990579683e-18,-0.0023760890000897273,1.9952689274347555e-18,1.144257814377426e-21,-4.937731047475658e-08,-2.215410211157834e-19,9.993887279043575e-20,-5.952939310301115e-08,1.0
8.984,-1.5583528503188846e-20,7.694422100130834e-18,1.234558581364886,-4.8623983381884026e-20,1.1800883929144587e-18,-0.0023729946836455107,1.9958885807624915e-18,1.953702304540153e-21,-4.9842269714945306e-08,7.745666605696315e-20,1.011804452874933e-19,-5.81199050235908e-08,1.0
8.992,-1.5971232950294486e-20,7.703197978599942e-18,1.2345396221297114,-4.846305588820481e-20,1.0969848086384831e-18,-0.0023699043968495137,1.9987708374925242e-18,2.7729037439923422e-21,-5.0295946007771116e-08,3.6028209138817866e-19,1.024000666638815e-19,-5.670953660322627e-08,1.0
9.0,-1.6357471459451364e-20,7.711318856364687e-18,1.2345206875846357,-4.827981364460982e-20,1.0151097205930912e-18,-0.0023668181344501326,2.0037910870935872e-18,3.6016731072392435e-21,-5.0738334246545524e-08,6.275312003090489e-19,1.0359605973796762e-19,-5.5298529846800076e-08,1.0
9.008000000000001,-1.6742067878059798e-20,7.718730036320222e-18,1.234501777697506,-4.8074552326054217e-20,9.2639749444186e-19,-0.0023637358912138562,2.0115836120110083e-18,4.4397640753162205e-21,-5.1169431249263276e-08,9.740656148943002e-19,1.0476126282112242e-19,-5.388712533971891e-08,1.0
9.016,-1.7124835399068375e-20,7.725508141369931e-18,1.2344828924362108,-4.7845940126072155e-20,8.472631312137253e-19,-0.00236065766190386,2.021218161703332e-18,5.287032668065534e-21,-5.158923574709461e-08,1.2043187117956404e-18,1.0590846828189409e-19,-5.247556222891823e-08,1.0
9.024000000000001,-1.7505590408615506e-20,7.731660503769453e-18,1.2344640317686806,-4.7594376193391397e-20,7.690452999403566e-19,-0.002357583441288675,2.0325806996620677e-18,6.143268127647819e-21,-5.1997748372577586e-08,1.4203172451338766e-18,1.0702932894603455e-19,-5.106407818537159e-08,1.0
9.032,-1.7884210697212024e-20,7.736313902558981e-18,1.2344451956628875,-4.732753607456459e-20,5.816748486910285e-19,-0.0023545132241527674,2.0559908364040605e-18,7.007511784247962e-21,-5.2394971647437813e-08,2.9262670930756008e-18,1.0803035557028212e-19,-4.9652909357528486e-08,1.0
9.040000000000001,-1.8260500966026602e-20,7.739535611912697e-18,1.2344263840868452,-4.703628360182213e-20,4.027136692143618e-19,-0.002351447005283529,2.0905851813150116e-18,7.879643591774376e-21,-5.278090997041047e-08,4.3242931142279694e-18,1.0901637592063959e-19,-4.824229037158151e-08,1.0
9.048,-1.863420332356369e-20,7.742266993888305e-18,1.2344075970086095,-4.671279469213597e-20,3.4142274695107093e-19,-0.002348384779468249,2.125106998030313e-18,8.760267454562017e-21,-5.315556960461758e-08,4.315227089802268e-18,1.1007788413284956e-19,-4.683245427588801e-08,1.0
9.056000000000001,-1.9005072824477096e-20,7.745318893483169e-18,1.2343888343962774,-4.6358687614176006e-20,3.81487449357903e-19,-0.002345326541511319,2.1498469641928086e-18,9.649805269149608e-21,-5.3518958664801343e-08,3.0924957707300783e-18,1.1119212973148007e-19,-4.5423632522970475e-08,1.0
9.064,-1.9372987067934962e-20,7.74781315052668e-18,1.2343700962179878,-4.598928043223335e-20,3.1178213043877764e-19,-0.0023422722862178947,2.1751455775462513e-18,1.0547208476604248e-20,-5.3871087104414384e-08,3.1623266696248445e-18,1.1217530574727543e-19,-4.401605495163008e-08,1.0
9.072000000000001,-1.9737755345711212e-20,7.749749179446229e-18,1.2343513824419206,-4.559603472203121e-20,2.4200361494356647e-19,-0.002339222008404358,2.2009385725255475e-18,1.1452209882514332e-20,-5.421196670226993e-08,3.2241243728807663e-18,1.131250825063977e-19,-4.2609949731943546e-08,1.0
9.08,-2.009924343832393e-20,7.750310377409037e-18,1.2343326930362974,-4.518601157658972e-20,7.014974535099922e-20,-0.0023361757028852173,2.236833758023937e-18,1.2363852192545864e-20,-5.454161104912707e-08,4.486898187789375e-18,1.1395519732353143e-19,-4.120554335714238e-08,1.0
9.088000000000001,-2.0457188076388343e-20,7.750432532270511e-18,1.2343140279693816,-4.4743079758051444e-20,1.5269357684216712e-20,-0.002333133364492064,2.2716368144282435e-18,1.3282690269265761e-20,-5.4860035534062496e-08,4.350382051048726e-18,1.148546698645236e-19,-3.980306061692857e-08,1.0
9.096,-2.0811458693479828e-20,7.749225333214095e-18,1.234295387209477,-4.428382713643551e-20,-1.5089988205203368e-19,-0.0023300949880571435,2.3158039551984518e-18,1.4207686772837983e-20,-5.5167257330555706e-08,5.520892596803873e-18,1.1562447486141563e-19,-3.840272456165079e-08,1.0
9.104000000000001,-2.1161790438697845e-20,7.747619930808155e-18,1.2342767707249296,-4.379146815225197e-20,-2.006753007425862e-19,-0.002327060568422155,2.3581725494993157e-18,1.513937693603378e-20,-5.5463295382363805e-08,5.296074288150995e-18,1.1646118391979298e-19,-3.7004756476013214e-08,1.0
9.112,-2.150798940260796e-20,7.745601548183598e-18,1.2342581784841262,-4.327487048876417e-20,-2.522978280695927e-19,-0.002324030100431929,2.3987985096622714e-18,1.6077438356112167e-20,-5.574817038926186e-08,5.078245020925235e-18,1.172575928134134e-19,-3.5609375862256904e-08,1.0
9.120000000000001,-2.1849798084679556e-20,7.744036009196598e-18,1.2342396104554947,-4.2726085258949715e-20,-1.9569237337493196e-19,-0.0023210035789415456,2.427303579903424e-18,1.7022281600471342e-20,-5.6021904792426056e-08,3.563133780710347e-18,1.1810532297801089e-19,-3.421680039552513e-08,1.0
9.128,-2.218709196291855e-20,7.74196877583389e-18,1.2342210666075042,-4.216173477987427e-20,-2.5840417033859807e-19,-0.002317980998813363,2.4549230807739077e-18,1.79727245320552e-20,-5.628452275983442e-08,3.4524376093848433e-18,1.188052863129546e-19,-3.282724592604583e-08,1.0
9.136000000000001,-2.2519672974932662e-20,7.73939230518812e-18,1.2342025469086648,-4.157262650176399e-20,-3.2205883072116377e-19,-0.0023149623549124226,2.4816686899098975e-18,1.8928436486170234e-20,-5.653605017131253e-08,3.343201142578822e-18,1.1946391665887014e-19,-3.1440926434763866e-08,1.0
9.144,-2.2847409426932963e-20,7.735355532052248e-18,1.234184051327528,-4.096705650003768e-20,-5.045966419840871e-19,-0.0023119476421134904,2.5187395132166707e-18,1.988829032706228e-20,-5.677651460344993e-08,4.633852913929942e-18,1.1998165496023595e-19,-3.0058054017174196e-08,1.0
9.152000000000001,-2.3170092398308128e-20,7.729917251530303e-18,1.2341655798326856,-4.033537142189569e-20,-6.797850652432504e-19,-0.002308936855296471,2.5653342259124847e-18,2.0852059151027784e-20,-5.7005945314239066e-08,5.8243390875609236e-18,1.204710300930227e-19,-2.867883884864207e-08,1.0
9.16,-2.34874512191726e-20,7.724010887141646e-18,1.2341471323927709,-3.966985260805881e-20,-7.382955485821445e-19,-0.0023059299893501465,2.6102564190301622e-18,2.182023959215236e-20,-5.7224373227661975e-08,5.615274140292288e-18,1.2102248448473036e-19,-2.7303489177863287e-08,1.0
9.168000000000001,-2.3799348757849378e-20,7.716743828053469e-18,1.2341287089764574,-3.8987192334597345e-20,-9.083823860221588e-19,-0.0023029270391675353,2.6639610856497227e-18,2.2791731713149036e-20,-5.743183091800152e-08,6.713083328023533e-18,1.2143644673852293e-19,-2.59322112924436e-08,1.0
9.176,-2.4105447434965963e-20,7.70998887147547e-18,1.2341103095524601,-3.8262334639572937e-20,-8.443695722500358e-19,-0.0022999279996496185,2.704096007689725e-18,2.3767804733357182e-20,-5.7628352594027996e-08,5.016865255572124e-18,1.2200906159229462e-19,-2.4565209503309223e-08,1.0
9.184000000000001,-2.4405686798428025e-20,7.70183965387832e-18,1.2340919340895344,-3.752992043275778e-20,-1.0186521996436192e-18,-0.0022969328657024084,2.753147172385386e-18,2.474642954335709e-20,-5.78139740829128e-08,6.131395587520451e-18,1.2232803793863823e-19,-2.3202686110600763e-08,1.0
